"","Community_1","Community_2","Community_3"
"735","Species_1","Species_1","Species_6"
"736","Species_1","Species_1","Species_7"
"737","Species_1","Species_1","Species_8"
"738","Species_1","Species_1","Species_2"
"739","Species_1","Species_1","Species_1"
"740","Species_1","Species_1","Species_2"
"741","Species_1","Species_1","Species_7"
"742","Species_1","Species_1","Species_9"
"743","Species_1","Species_1","Species_7"
"744","Species_1","Species_1","Species_1"
"745","Species_1","Species_1","Species_10"
"746","Species_1","Species_1","Species_10"
"747","Species_1","Species_1","Species_6"
"748","Species_1","Species_1","Species_9"
"749","Species_1","Species_1","Species_7"
"750","Species_1","Species_1","Species_7"
"751","Species_1","Species_1","Species_2"
"752","Species_1","Species_1","Species_2"
"753","Species_1","Species_1","Species_5"
"754","Species_1","Species_1","Species_8"
"755","Species_1","Species_1","Species_9"
"756","Species_1","Species_1","Species_8"
"757","Species_1","Species_1","Species_1"
"758","Species_1","Species_1","Species_10"
"759","Species_1","Species_1","Species_1"
"760","Species_1","Species_1","Species_6"
"761","Species_1","Species_1","Species_10"
"762","Species_1","Species_1","Species_9"
"763","Species_1","Species_1","Species_4"
"764","Species_1","Species_1","Species_6"
"765","Species_1","Species_1","Species_10"
"766","Species_1","Species_1","Species_7"
"767","Species_1","Species_1","Species_5"
"768","Species_1","Species_1","Species_1"
"769","Species_1","Species_1","Species_9"
"770","Species_1","Species_1","Species_1"
"771","Species_1","Species_1","Species_6"
"772","Species_1","Species_1","Species_1"
"773","Species_1","Species_1","Species_2"
"774","Species_1","Species_1","Species_8"
"775","Species_1","Species_1","Species_5"
"776","Species_1","Species_1","Species_10"
"777","Species_1","Species_1","Species_4"
"778","Species_1","Species_1","Species_4"
"779","Species_1","Species_1","Species_7"
"780","Species_1","Species_1","Species_1"
"781","Species_1","Species_1","Species_1"
"782","Species_1","Species_1","Species_2"
"783","Species_1","Species_1","Species_4"
"784","Species_1","Species_1","Species_1"
"785","Species_1","Species_1","Species_7"
"786","Species_1","Species_1","Species_5"
"787","Species_1","Species_1","Species_7"
"788","Species_1","Species_1","Species_4"
"789","Species_1","Species_1","Species_10"
"790","Species_1","Species_1","Species_8"
"791","Species_1","Species_1","Species_5"
"792","Species_1","Species_1","Species_3"
"793","Species_1","Species_1","Species_8"
"794","Species_1","Species_1","Species_7"
"795","Species_1","Species_1","Species_1"
"796","Species_1","Species_1","Species_3"
"797","Species_1","Species_1","Species_6"
"798","Species_1","Species_1","Species_9"
"799","Species_1","Species_1","Species_4"
"800","Species_1","Species_1","Species_3"
"801","Species_1","Species_1","Species_9"
"802","Species_1","Species_1","Species_8"
"803","Species_1","Species_1","Species_3"
"804","Species_1","Species_1","Species_10"
"805","Species_1","Species_1","Species_2"
"806","Species_1","Species_1","Species_8"
"807","Species_1","Species_1","Species_7"
"808","Species_1","Species_1","Species_6"
"809","Species_1","Species_1","Species_10"
"810","Species_1","Species_1","Species_4"
"811","Species_1","Species_1","Species_8"
"812","Species_1","Species_1","Species_6"
"813","Species_1","Species_1","Species_10"
"814","Species_1","Species_1","Species_4"
"815","Species_1","Species_1","Species_8"
"816","Species_1","Species_1","Species_8"
"817","Species_1","Species_1","Species_7"
"818","Species_1","Species_1","Species_4"
"819","Species_1","Species_1","Species_8"
"820","Species_1","Species_1","Species_10"
"821","Species_1","Species_1","Species_4"
"822","Species_1","Species_1","Species_5"
"823","Species_1","Species_1","Species_10"
"824","Species_1","Species_1","Species_10"
"825","Species_1","Species_1","Species_8"
"826","Species_1","Species_1","Species_5"
"827","Species_1","Species_1","Species_7"
"828","Species_1","Species_1","Species_2"
"829","Species_1","Species_1","Species_7"
"830","Species_1","Species_1","Species_2"
"831","Species_1","Species_1","Species_9"
"832","Species_1","Species_1","Species_10"
"833","Species_1","Species_1","Species_4"
"834","Species_1","Species_1","Species_5"
"835","Species_1","Species_1","Species_3"
"836","Species_1","Species_1","Species_3"
"837","Species_1","Species_1","Species_10"
"838","Species_1","Species_1","Species_3"
"839","Species_1","Species_1","Species_2"
"840","Species_1","Species_1","Species_6"
"841","Species_1","Species_1","Species_3"
"842","Species_1","Species_1","Species_10"
"843","Species_1","Species_1","Species_8"
"844","Species_1","Species_1","Species_4"
"845","Species_1","Species_1","Species_1"
"846","Species_1","Species_1","Species_1"
"847","Species_1","Species_1","Species_3"
"848","Species_1","Species_1","Species_3"
"849","Species_1","Species_1","Species_10"
"850","Species_1","Species_1","Species_3"
"851","Species_1","Species_1","Species_5"
"852","Species_1","Species_1","Species_1"
"853","Species_1","Species_1","Species_1"
"854","Species_1","Species_1","Species_7"
"855","Species_1","Species_1","Species_6"
"856","Species_1","Species_1","Species_10"
"857","Species_1","Species_1","Species_7"
"858","Species_1","Species_1","Species_2"
"859","Species_1","Species_1","Species_6"
"860","Species_1","Species_1","Species_4"
"861","Species_1","Species_1","Species_1"
"862","Species_1","Species_1","Species_3"
"863","Species_1","Species_1","Species_8"
"864","Species_1","Species_1","Species_5"
"865","Species_1","Species_1","Species_7"
"866","Species_1","Species_1","Species_10"
"867","Species_1","Species_1","Species_4"
"868","Species_1","Species_1","Species_9"
"869","Species_1","Species_1","Species_2"
"870","Species_1","Species_1","Species_7"
"871","Species_1","Species_1","Species_1"
"872","Species_1","Species_1","Species_7"
"873","Species_1","Species_1","Species_2"
"874","Species_1","Species_1","Species_2"
"875","Species_1","Species_1","Species_1"
"876","Species_1","Species_1","Species_4"
"877","Species_1","Species_1","Species_1"
"878","Species_1","Species_1","Species_10"
"879","Species_1","Species_1","Species_10"
"880","Species_1","Species_1","Species_3"
"881","Species_1","Species_1","Species_10"
"882","Species_1","Species_1","Species_7"
"883","Species_1","Species_1","Species_7"
"884","Species_1","Species_1","Species_8"
"885","Species_1","Species_1","Species_4"
"886","Species_1","Species_1","Species_5"
"887","Species_1","Species_1","Species_10"
"888","Species_1","Species_1","Species_1"
"889","Species_1","Species_1","Species_6"
"890","Species_1","Species_1","Species_10"
"891","Species_1","Species_1","Species_9"
"892","Species_1","Species_1","Species_1"
"893","Species_1","Species_1","Species_3"
"894","Species_1","Species_1","Species_7"
"895","Species_1","Species_1","Species_6"
"896","Species_1","Species_1","Species_6"
"897","Species_1","Species_1","Species_9"
"898","Species_1","Species_1","Species_4"
"899","Species_1","Species_1","Species_3"
"900","Species_1","Species_1","Species_10"
"901","Species_1","Species_1","Species_7"
"902","Species_1","Species_1","Species_4"
"903","Species_1","Species_1","Species_7"
"904","Species_1","Species_1","Species_6"
"905","Species_1","Species_1","Species_9"
"906","Species_1","Species_1","Species_7"
"907","Species_1","Species_1","Species_10"
"908","Species_1","Species_1","Species_4"
"909","Species_1","Species_1","Species_6"
"910","Species_1","Species_1","Species_6"
"911","Species_1","Species_1","Species_2"
"912","Species_1","Species_1","Species_3"
"913","Species_1","Species_1","Species_4"
"914","Species_1","Species_1","Species_9"
"915","Species_1","Species_1","Species_5"
"916","Species_1","Species_1","Species_1"
"917","Species_1","Species_1","Species_2"
"918","Species_1","Species_1","Species_10"
"919","Species_1","Species_1","Species_5"
"920","Species_1","Species_1","Species_7"
"921","Species_1","Species_1","Species_1"
"922","Species_1","Species_1","Species_4"
"923","Species_1","Species_1","Species_10"
"924","Species_1","Species_1","Species_1"
"925","Species_1","Species_1","Species_8"
"926","Species_1","Species_1","Species_7"
"927","Species_1","Species_1","Species_2"
"928","Species_1","Species_1","Species_6"
"929","Species_1","Species_1","Species_1"
"930","Species_1","Species_1","Species_1"
"931","Species_1","Species_1","Species_1"
"932","Species_1","Species_1","Species_10"
"933","Species_1","Species_1","Species_9"
"934","Species_1","Species_1","Species_5"
"935","Species_1","Species_1","Species_8"
"936","Species_1","Species_1","Species_7"
"937","Species_1","Species_1","Species_8"
"938","Species_1","Species_1","Species_5"
"939","Species_1","Species_1","Species_2"
"940","Species_1","Species_1","Species_9"
"941","Species_1","Species_1","Species_1"
"942","Species_1","Species_1","Species_3"
"943","Species_1","Species_1","Species_3"
"944","Species_1","Species_1","Species_6"
"945","Species_1","Species_1","Species_10"
"946","Species_1","Species_1","Species_3"
"947","Species_1","Species_1","Species_6"
"948","Species_1","Species_1","Species_5"
"949","Species_1","Species_1","Species_1"
"950","Species_1","Species_1","Species_7"
"951","Species_1","Species_1","Species_1"
"952","Species_1","Species_1","Species_3"
"953","Species_1","Species_1","Species_3"
"954","Species_1","Species_1","Species_3"
"955","Species_1","Species_1","Species_5"
"956","Species_1","Species_1","Species_2"
"957","Species_1","Species_1","Species_3"
"958","Species_1","Species_1","Species_5"
"959","Species_1","Species_1","Species_7"
"960","Species_1","Species_1","Species_1"
"961","Species_1","Species_1","Species_10"
"962","Species_1","Species_1","Species_4"
"963","Species_1","Species_1","Species_3"
"964","Species_1","Species_1","Species_5"
"965","Species_1","Species_1","Species_2"
"966","Species_1","Species_1","Species_10"
"967","Species_1","Species_1","Species_1"
"968","Species_1","Species_1","Species_5"
"969","Species_1","Species_1","Species_3"
"970","Species_1","Species_1","Species_4"
"971","Species_1","Species_1","Species_7"
"972","Species_1","Species_1","Species_5"
"973","Species_1","Species_1","Species_9"
"974","Species_1","Species_1","Species_1"
"975","Species_1","Species_1","Species_8"
"976","Species_1","Species_1","Species_2"
"977","Species_1","Species_1","Species_5"
"978","Species_1","Species_1","Species_8"
"979","Species_1","Species_1","Species_7"
"980","Species_1","Species_1","Species_2"
"981","Species_1","Species_1","Species_2"
"982","Species_1","Species_1","Species_4"
"983","Species_1","Species_1","Species_3"
"984","Species_1","Species_1","Species_5"
"985","Species_1","Species_1","Species_4"
"986","Species_1","Species_1","Species_2"
"987","Species_1","Species_1","Species_9"
"988","Species_1","Species_1","Species_7"
"989","Species_1","Species_1","Species_8"
"990","Species_1","Species_1","Species_2"
"991","Species_1","Species_1","Species_2"
"992","Species_1","Species_1","Species_6"
"993","Species_1","Species_1","Species_4"
"994","Species_1","Species_1","Species_2"
"995","Species_1","Species_1","Species_1"
"996","Species_1","Species_1","Species_3"
"997","Species_1","Species_1","Species_7"
"998","Species_1","Species_1","Species_2"
"999","Species_1","Species_1","Species_8"
"1000","Species_1","Species_1","Species_6"
"1001","Species_2","Species_1","Species_6"
"1002","Species_2","Species_1","Species_1"
"1003","Species_2","Species_1","Species_1"
"1004","Species_2","Species_1","Species_7"
"1005","Species_2","Species_1","Species_2"
"1006","Species_2","Species_1","Species_5"
"1007","Species_2","Species_1","Species_9"
"1008","Species_2","Species_1","Species_3"
"1009","Species_2","Species_1","Species_8"
"1010","Species_2","Species_1","Species_2"
"1011","Species_2","Species_1","Species_6"
"1012","Species_2","Species_1","Species_1"
"1013","Species_2","Species_1","Species_10"
"1014","Species_2","Species_1","Species_5"
"1015","Species_2","Species_1","Species_9"
"1016","Species_2","Species_1","Species_3"
"1017","Species_2","Species_1","Species_8"
"1018","Species_2","Species_1","Species_3"
"1019","Species_2","Species_1","Species_7"
"1020","Species_2","Species_1","Species_9"
"1021","Species_2","Species_1","Species_5"
"1022","Species_2","Species_1","Species_1"
"1023","Species_2","Species_1","Species_8"
"1024","Species_2","Species_1","Species_4"
"1025","Species_2","Species_1","Species_8"
"1026","Species_2","Species_1","Species_6"
"1027","Species_2","Species_1","Species_8"
"1028","Species_2","Species_1","Species_3"
"1029","Species_2","Species_1","Species_4"
"1030","Species_2","Species_1","Species_6"
"1031","Species_2","Species_1","Species_6"
"1032","Species_2","Species_1","Species_2"
"1033","Species_2","Species_1","Species_3"
"1034","Species_2","Species_1","Species_1"
"1035","Species_2","Species_1","Species_2"
"1036","Species_2","Species_1","Species_4"
"1037","Species_2","Species_1","Species_7"
"1038","Species_2","Species_1","Species_3"
"1039","Species_2","Species_1","Species_4"
"1040","Species_2","Species_1","Species_7"
"1041","Species_2","Species_1","Species_3"
"1042","Species_2","Species_1","Species_2"
"1043","Species_2","Species_1","Species_5"
"1044","Species_2","Species_1","Species_10"
"1045","Species_2","Species_1","Species_3"
"1046","Species_2","Species_1","Species_10"
"1047","Species_2","Species_1","Species_8"
"1048","Species_2","Species_1","Species_3"
"1049","Species_2","Species_1","Species_6"
"1050","Species_2","Species_1","Species_5"
"1051","Species_2","Species_1","Species_7"
"1052","Species_2","Species_1","Species_9"
"1053","Species_2","Species_1","Species_8"
"1054","Species_2","Species_1","Species_2"
"1055","Species_2","Species_1","Species_4"
"1056","Species_2","Species_1","Species_5"
"1057","Species_2","Species_1","Species_1"
"1058","Species_2","Species_1","Species_10"
"1059","Species_2","Species_1","Species_5"
"1060","Species_2","Species_1","Species_6"
"1061","Species_2","Species_1","Species_4"
"1062","Species_2","Species_1","Species_10"
"1063","Species_2","Species_1","Species_2"
"1064","Species_2","Species_1","Species_8"
"1065","Species_2","Species_1","Species_7"
"1066","Species_2","Species_1","Species_6"
"1067","Species_2","Species_1","Species_3"
"1068","Species_2","Species_1","Species_1"
"1069","Species_2","Species_1","Species_3"
